ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.2886,0.7114,0.2,2.5119,1.0,474.58,225.38,0.6915,0.6879,18,275
1.0003,-0.00026514,0.3,2.5119,0.0,0.0,0.0,0.6913,231.1179,200,276
0.0969,0.9031,0.3,2.5119,0.1,591.76,595.8,0.6915,6.8835,75,277
0.1146,0.8854,0.3,2.5119,0.2,581.21,543.72,0.6916,3.4417,23,278
0.1338,0.8662,0.3,2.5119,0.3,569.69,494.05,0.6916,2.2945,25,279
0.1545,0.8455,0.3,2.5119,0.4,557.28,447.05,0.6915,1.7209,89,280
0.1764,0.8236,0.3,2.5119,0.5,544.1,402.95,0.6914,1.3767,28,281
0.1997,0.8003,0.3,2.5119,0.6,530.19,361.84,0.6915,1.1472,19,282
0.2238,0.7762,0.3,2.5119,0.7,515.75,323.93,0.6915,0.9833,19,283
0.2485,0.7515,0.3,2.5119,0.8,500.9,289.24,0.6915,0.8603,18,284
0.2737,0.7263,0.3,2.5119,0.9,485.77,257.77,0.6915,0.7648,18,285
0.2959,0.7041,0.3,2.5119,1.0,470.5,229.47,0.6915,0.6883,32,286
1.0003,-0.00029733,0.4,2.5119,0.0,0.0,0.0,0.6915,270.104,200,287
0.0982,0.9018,0.4,2.5119,0.1,591.04,595.86,0.6917,6.8899,74,288
0.1169,0.8831,0.4,2.5119,0.2,579.85,543.99,0.6916,3.4449,22,289
0.137,0.863,0.4,2.5119,0.3,567.66,494.6,0.6916,2.2966,147,290
0.1585,0.8415,0.4,2.5119,0.4,554.94,448.15,0.691,1.7225,200,291
0.1817,0.8183,0.4,2.5119,0.5,541.08,404.38,0.6918,1.378,26,292
0.2052,0.7948,0.4,2.5119,0.6,526.86,363.83,0.6915,1.1482,18,293
0.2297,0.7703,0.4,2.5119,0.7,512.17,326.43,0.6915,0.9842,18,294
0.2547,0.7453,0.4,2.5119,0.8,497.16,292.22,0.6916,0.8612,20,295
0.28,0.72,0.4,2.5119,0.9,482.01,261.15,0.6914,0.7654,17,296
0.3027,0.6973,0.4,2.5119,1.0,466.79,233.17,0.6914,0.6889,17,297
0.9923,0.0077,0.5,2.5119,0.0,54.611999999999995,50.0,0.6916,299.4178,200,298
0.0994,0.9006,0.5,2.5119,0.1,590.36,595.94,0.6916,6.8924,23,299
0.1192,0.8808,0.5,2.5119,0.2,578.46,544.26,0.6916,3.4462,22,300
0.1403,0.8597,0.5,2.5119,0.3,565.75,495.27,0.6913,2.2975,131,301
0.1629,0.8371,0.5,2.5119,0.4,552.22,449.01,0.6916,1.7231,53,302
0.1864,0.8136,0.5,2.5119,0.5,538.18,405.84,0.6915,1.3784,19,303
0.2106,0.7894,0.5,2.5119,0.6,523.64,365.75,0.6915,1.1486,18,304
0.2354,0.7646,0.5,2.5119,0.7,508.75,328.81,0.6914,0.9844,17,305
0.2606,0.7394,0.5,2.5119,0.8,493.63,295.03,0.6915,0.8615,18,306
0.2859,0.7141,0.5,2.5119,0.9,478.45,264.34,0.6914,0.7657,17,307
0.3088,0.6912,0.5,2.5119,1.0,463.32,236.63,0.6913,0.689,16,308
1.0004,-0.00037173,0.6,2.5119,0.0,0.0,0.0,0.6914,327.1321,200,309
0.1008,0.8992,0.6,2.5119,0.1,589.61,596.03,0.6915,6.8953,159,310
0.1217,0.8783,0.6,2.5119,0.2,576.91,544.52,0.6919,3.4477,100,311
0.1441,0.8559,0.6,2.5119,0.3,563.71,495.96,0.6912,2.2984,200,312
0.1674,0.8326,0.6,2.5119,0.4,549.55,450.08,0.6917,1.7238,200,313
0.1915,0.8085,0.6,2.5119,0.5,535.11,407.38,0.6915,1.3789,18,314
0.2163,0.7837,0.6,2.5119,0.6,520.23,367.8,0.6915,1.1492,19,315
0.2414,0.7586,0.6,2.5119,0.7,505.14,331.33,0.6914,0.9848,17,316
0.2669,0.7331,0.6,2.5119,0.8,489.94,298.08,0.6915,0.8619,101,317
0.2922,0.7078,0.6,2.5119,0.9,474.77,267.78,0.6915,0.7661,96,318
0.3154,0.6846,0.6,2.5119,1.0,459.66,240.41,0.6914,0.6895,58,319
1.0004,-0.00040208,0.7,2.5119,0.0,0.0,0.0,0.6909,353.493,200,320
0.1021,0.8979,0.7,2.5119,0.1,588.73,596.1,0.6916,6.8981,27,321
0.1244,0.8756,0.7,2.5119,0.2,575.34,544.89,0.6916,3.449,20,322
0.1479,0.8521,0.7,2.5119,0.3,561.28,496.56,0.6916,2.2993,20,323
0.1721,0.8279,0.7,2.5119,0.4,546.71,451.25,0.6915,1.7243,18,324
0.1971,0.8029,0.7,2.5119,0.5,531.75,409.06,0.6915,1.3795,18,325
0.2225,0.7775,0.7,2.5119,0.6,516.53,370.01,0.6916,1.1497,23,326
0.2481,0.7519,0.7,2.5119,0.7,501.09,334.02,0.6918,0.9854,183,327
0.2735,0.7265,0.7,2.5119,0.8,485.92,301.32,0.6914,0.8623,197,328
0.2985,0.7015,0.7,2.5119,0.9,470.49,271.3,0.6912,0.7664,84,329
0.3222,0.6778,0.7,2.5119,1.0,455.63,244.31,0.6913,0.6895,16,330
1.0004,-0.00042711,0.8,2.5119,0.0,0.0,0.0,0.692,378.2745,200,331
0.1037,0.8963,0.8,2.5119,0.1,587.78,596.2,0.6916,6.901,23,332
0.1274,0.8726,0.8,2.5119,0.2,573.54,545.25,0.6916,3.4504,20,333
0.1519,0.8481,0.8,2.5119,0.3,558.76,497.34,0.6914,2.3003,33,334
0.1774,0.8226,0.8,2.5119,0.4,543.56,452.52,0.6915,1.7251,18,335
0.2031,0.7969,0.8,2.5119,0.5,528.11,410.88,0.6915,1.3801,18,336
0.229,0.771,0.8,2.5119,0.6,512.64,372.5,0.6913,1.1502,200,337
0.255,0.745,0.8,2.5119,0.7,497.01,337.02,0.6913,0.9855,16,338
0.2808,0.7192,0.8,2.5119,0.8,481.5,304.73,0.6916,0.8626,30,339
0.3062,0.6938,0.8,2.5119,0.9,466.27,275.28,0.6913,0.7665,16,340
0.3297,0.6703,0.8,2.5119,1.0,451.1,248.61,0.6919,0.6901,137,341
1.0004,-0.00044921,0.9,2.5119,0.0,0.0,0.0,0.6922,402.9678,200,342
0.1053,0.8947,0.9,2.5119,0.1,586.65,596.27,0.6919,6.9031,98,343
0.1306,0.8694,0.9,2.5119,0.2,571.6,545.65,0.6915,3.4516,37,344
0.1566,0.8434,0.9,2.5119,0.3,556.01,498.13,0.6916,2.301,20,345
0.183,0.817,0.9,2.5119,0.4,540.17,453.86,0.6916,1.7258,23,346
0.2096,0.7904,0.9,2.5119,0.5,524.25,412.79,0.6914,1.3803,17,347
0.2362,0.7638,0.9,2.5119,0.6,508.24,374.91,0.6916,1.1505,77,348
0.2625,0.7375,0.9,2.5119,0.7,492.52,340.14,0.6913,0.9858,16,349
0.2885,0.7115,0.9,2.5119,0.8,476.91,308.38,0.6913,0.8626,16,350
0.314,0.686,0.9,2.5119,0.9,461.64,279.43,0.6911,0.7664,15,351
0.3377,0.6623,0.9,2.5119,1.0,446.68,253.23,0.6911,0.6898,15,352
0.9805,0.0195,1.0,2.5119,0.0,61.718999999999994,50.0,0.6914,211.1453,200,353
0.1072,0.8928,1.0,2.5119,0.1,585.64,596.43,0.6916,6.9158,45,354
0.1341,0.8659,1.0,2.5119,0.2,569.53,546.09,0.6916,3.4579,35,355
0.1614,0.8386,1.0,2.5119,0.3,553.15,499.05,0.6915,2.3051,19,356
0.189,0.811,1.0,2.5119,0.4,536.72,455.34,0.6916,1.7289,44,357
0.2163,0.7837,1.0,2.5119,0.5,520.24,414.88,0.6914,1.3829,17,358
0.2435,0.7565,1.0,2.5119,0.6,503.81,377.59,0.6917,1.1524,200,359
0.2702,0.7298,1.0,2.5119,0.7,487.86,343.49,0.6914,0.9878,17,360
0.2964,0.7036,1.0,2.5119,0.8,472.14,312.28,0.6913,0.8641,16,361
0.3219,0.6781,1.0,2.5119,0.9,456.8,283.84,0.691,0.7677,16,362
0.3469,0.6531,1.0,2.5119,1.0,441.85,258.14,0.6913,0.6913,16,363
0.9812,0.0188,0.0,3.9811,0.0,61.263999999999996,50.0,0.4363,75.3488,200,364
0.0249,0.9751,0.0,3.9811,0.1,634.94,591.5,0.4363,4.3637,200,365
0.0334,0.9666,0.0,3.9811,0.2,629.97,534.03,0.4363,2.1818,200,366
0.0438,0.9562,0.0,3.9811,0.3,623.54,477.73,0.4367,1.4545,200,367
0.0571,0.9429,0.0,3.9811,0.4,615.69,423.72,0.4363,1.0909,125,368
0.0734,0.9266,0.0,3.9811,0.5,606.03,372.11,0.4362,0.8725,200,369
0.0925,0.9075,0.0,3.9811,0.6,594.38,323.41,0.4361,0.727,200,370
0.1155,0.8845,0.0,3.9811,0.7,580.54,278.07,0.4366,0.6229,200,371
0.1412,0.8588,0.0,3.9811,0.8,565.29,237.76,0.4363,0.5454,20,372
0.1703,0.8297,0.0,3.9811,0.9,547.67,201.27,0.4365,0.4845,200,373
0.2008,0.7992,0.0,3.9811,1.0,529.51,170.49,0.4363,0.4363,20,374
0.994,0.006,0.1,3.9811,0.0,53.611999999999995,50.0,0.4366,135.1968,200,375
0.0253,0.9747,0.1,3.9811,0.1,634.82,591.49,0.4364,4.331,26,376
0.0339,0.9661,0.1,3.9811,0.2,629.67,534.01,0.4364,2.1655,23,377
0.0448,0.9552,0.1,3.9811,0.3,623.12,477.99,0.4364,1.4437,22,378
0.0581,0.9419,0.1,3.9811,0.4,614.96,423.96,0.4362,1.0828,186,379
0.0756,0.9244,0.1,3.9811,0.5,604.92,372.3,0.4368,0.8662,200,380
0.0951,0.9049,0.1,3.9811,0.6,593.13,324.04,0.4365,0.7218,24,381
0.1179,0.8821,0.1,3.9811,0.7,579.38,279.49,0.4363,0.6187,200,382
0.1439,0.8561,0.1,3.9811,0.8,563.67,238.99,0.4363,0.5414,20,383
0.1725,0.8275,0.1,3.9811,0.9,546.38,203.19,0.4363,0.4812,142,384
0.1977,0.8023,0.1,3.9811,1.0,527.79,172.16,0.4363,0.4331,19,385
0.992,0.008,0.2,3.9811,0.0,54.838,50.0,0.4361,191.9557,200,386
0.0259,0.9741,0.2,3.9811,0.1,634.47,591.49,0.4366,4.3405,95,387
0.0352,0.9648,0.2,3.9811,0.2,628.9,534.16,0.4364,2.1702,22,388
0.0467,0.9533,0.2,3.9811,0.3,621.8,478.34,0.4363,1.4468,68,389
0.0613,0.9387,0.2,3.9811,0.4,613.06,424.65,0.4363,1.0851,34,390
0.0793,0.9207,0.2,3.9811,0.5,602.47,373.58,0.4365,0.8681,85,391
0.0999,0.9001,0.2,3.9811,0.6,590.06,325.87,0.4363,0.7234,19,392
0.1237,0.8763,0.2,3.9811,0.7,575.77,281.87,0.4363,0.62,18,393
0.1504,0.8496,0.2,3.9811,0.8,559.81,242.18,0.4363,0.5426,144,394
0.1795,0.8205,0.2,3.9811,0.9,542.31,206.85,0.4363,0.4822,17,395
0.2063,0.7937,0.2,3.9811,1.0,523.72,176.23,0.4363,0.434,17,396
0.9904,0.0096,0.3,3.9811,0.0,55.74,50.0,0.4364,231.1179,200,397
0.0266,0.9734,0.3,3.9811,0.1,634.02,591.56,0.4364,4.3432,30,398
0.0369,0.9631,0.3,3.9811,0.2,627.85,534.37,0.4364,2.1716,24,399
0.0499,0.9501,0.3,3.9811,0.3,620.11,478.92,0.4363,1.4477,68,400
0.0657,0.9343,0.3,3.9811,0.4,610.6,425.67,0.4363,1.0857,19,401
0.0845,0.9155,0.3,3.9811,0.5,599.28,375.26,0.4363,0.8686,19,402
0.1064,0.8936,0.3,3.9811,0.6,586.15,328.22,0.4363,0.7238,18,403
0.1312,0.8688,0.3,3.9811,0.7,571.31,285.0,0.4363,0.6203,17,404
0.1585,0.8415,0.3,3.9811,0.8,554.92,245.99,0.4363,0.5428,17,405
0.1878,0.8122,0.3,3.9811,0.9,537.3,211.36,0.4362,0.4824,16,406
0.2151,0.7849,0.3,3.9811,1.0,518.73,181.22,0.4362,0.4341,16,407
0.9895,0.0105,0.4,3.9811,0.0,56.292,50.0,0.4364,270.104,200,408
0.0275,0.9725,0.4,3.9811,0.1,633.5,591.61,0.4364,4.3472,24,409
0.0388,0.9612,0.4,3.9811,0.2,626.71,534.6,0.4364,2.1736,21,410
0.0529,0.9471,0.4,3.9811,0.3,618.25,479.44,0.4364,1.4491,23,411
0.0696,0.9304,0.4,3.9811,0.4,607.95,426.68,0.4362,1.0868,117,412
0.0915,0.9085,0.4,3.9811,0.5,596.0,376.82,0.4372,0.8694,185,413
0.1128,0.8872,0.4,3.9811,0.6,582.35,330.5,0.4363,0.7244,17,414
0.1377,0.8623,0.4,3.9811,0.7,567.01,287.98,0.4361,0.621,89,415
0.166,0.834,0.4,3.9811,0.8,550.42,249.58,0.4362,0.5432,16,416
0.1955,0.8045,0.4,3.9811,0.9,532.7,215.5,0.4362,0.4828,16,417
0.2234,0.7766,0.4,3.9811,1.0,514.26,185.68,0.436,0.4344,15,418
0.9886,0.0114,0.5,3.9811,0.0,56.854,50.0,0.4364,299.4178,200,419
0.0284,0.9716,0.5,3.9811,0.1,632.94,591.67,0.4364,4.3488,22,420
0.0408,0.9592,0.5,3.9811,0.2,625.5,534.83,0.4364,2.1744,22,421
0.0561,0.9439,0.5,3.9811,0.3,616.34,480.01,0.4363,1.4496,20,422
0.0743,0.9257,0.5,3.9811,0.4,605.37,427.63,0.4366,1.0872,200,423
0.0959,0.9041,0.5,3.9811,0.5,592.99,378.76,0.4362,0.8698,165,424
0.1192,0.8808,0.5,3.9811,0.6,578.61,332.82,0.4363,0.7248,200,425
0.1451,0.8549,0.5,3.9811,0.7,562.95,290.83,0.4362,0.621,16,426
0.173,0.827,0.5,3.9811,0.8,545.83,252.76,0.4366,0.5436,199,427
0.2027,0.7973,0.5,3.9811,0.9,528.4,219.35,0.436,0.4828,15,428
0.2307,0.7693,0.5,3.9811,1.0,510.05,189.88,0.436,0.4345,15,429
1.0006,-0.0005885,0.6,3.9811,0.0,0.0,0.0,0.4367,327.1321,200,430
0.0295,0.9705,0.6,3.9811,0.1,632.32,591.73,0.4364,4.3506,23,431
0.0431,0.9569,0.6,3.9811,0.2,624.15,535.11,0.4364,2.1753,28,432
0.0596,0.9404,0.6,3.9811,0.3,614.23,480.65,0.4363,1.4501,19,433
0.079,0.921,0.6,3.9811,0.4,602.6,428.87,0.4363,1.0874,17,434
0.1011,0.8989,0.6,3.9811,0.5,589.31,380.24,0.4363,0.8699,17,435
0.1258,0.8742,0.6,3.9811,0.6,574.6,335.29,0.4362,0.7251,44,436
0.1524,0.8476,0.6,3.9811,0.7,558.51,294.05,0.4362,0.6215,200,437
0.1808,0.8192,0.6,3.9811,0.8,541.62,256.82,0.4362,0.5438,200,438
0.2104,0.7896,0.6,3.9811,0.9,523.78,223.51,0.436,0.483,15,439
0.2383,0.7617,0.6,3.9811,1.0,505.25,194.27,0.4366,0.435,32,440
1.0006,-0.00063546,0.7,3.9811,0.0,0.0,0.0,0.4372,353.493,200,441
0.0306,0.9694,0.7,3.9811,0.1,631.6,591.81,0.4364,4.3523,21,442
0.0456,0.9544,0.7,3.9811,0.2,622.62,535.42,0.4363,2.1761,19,443
0.0636,0.9364,0.7,3.9811,0.3,611.85,481.36,0.4363,1.4506,18,444
0.0844,0.9156,0.7,3.9811,0.4,599.38,430.16,0.4364,1.0881,23,445
0.1076,0.8924,0.7,3.9811,0.5,585.42,382.19,0.4362,0.8701,16,446
0.1332,0.8668,0.7,3.9811,0.6,570.1,337.84,0.4362,0.7251,16,447
0.1606,0.8394,0.7,3.9811,0.7,553.55,297.25,0.4365,0.6218,200,448
0.1892,0.8108,0.7,3.9811,0.8,536.48,260.72,0.436,0.5436,15,449
0.2189,0.7811,0.7,3.9811,0.9,518.67,228.1,0.436,0.4832,15,450
0.2471,0.7529,0.7,3.9811,1.0,500.57,199.35,0.436,0.4349,15,451
1.0007,-0.00067764,0.8,3.9811,0.0,0.0,0.0,0.4362,378.2745,200,452
0.032,0.968,0.8,3.9811,0.1,630.78,591.89,0.4364,4.3543,41,453
0.0485,0.9515,0.8,3.9811,0.2,620.87,535.77,0.4364,2.1771,34,454
0.0681,0.9319,0.8,3.9811,0.3,609.16,482.18,0.4363,1.4513,18,455
0.0903,0.9097,0.8,3.9811,0.4,595.82,431.59,0.4363,1.0885,18,456
0.1149,0.8851,0.8,3.9811,0.5,581.05,384.38,0.4363,0.8708,20,457
0.141,0.859,0.8,3.9811,0.6,565.11,340.87,0.4361,0.7257,200,458
0.1695,0.8305,0.8,3.9811,0.7,548.31,301.09,0.4363,0.6219,17,459
0.1986,0.8014,0.8,3.9811,0.8,530.91,265.37,0.4362,0.5444,118,460
0.2283,0.7717,0.8,3.9811,0.9,513.06,233.16,0.436,0.4834,15,461
0.2566,0.7434,0.8,3.9811,1.0,495.07,204.85,0.436,0.4351,15,462
1.0007,-0.00071266,0.9,3.9811,0.0,0.0,0.0,0.4363,402.9678,200,463
0.0336,0.9664,0.9,3.9811,0.1,629.83,591.98,0.4364,4.3556,26,464
0.0518,0.9482,0.9,3.9811,0.2,618.88,536.16,0.4364,2.1778,30,465
0.0731,0.9269,0.9,3.9811,0.3,606.15,483.07,0.4363,1.4516,17,466
0.0973,0.9027,0.9,3.9811,0.4,591.97,433.31,0.4362,1.089,200,467
0.1228,0.8772,0.9,3.9811,0.5,576.32,386.76,0.4363,0.8711,200,468
0.1504,0.8496,0.9,3.9811,0.6,559.8,343.99,0.436,0.7254,15,469
0.1791,0.8209,0.9,3.9811,0.7,542.4,305.04,0.4364,0.6224,93,470
0.2086,0.7914,0.9,3.9811,0.8,524.86,269.98,0.436,0.544,15,471
0.2384,0.7616,0.9,3.9811,0.9,506.98,238.6,0.436,0.4836,15,472
0.267,0.733,0.9,3.9811,1.0,489.11,210.88,0.4363,0.4355,156,473
0.9742,0.0258,1.0,3.9811,0.0,65.465,50.0,0.4362,211.1453,200,474
0.0354,0.9646,1.0,3.9811,0.1,628.74,592.12,0.4363,4.3634,20,475
0.0555,0.9445,1.0,3.9811,0.2,616.65,536.68,0.4363,2.1818,133,476
0.0786,0.9214,1.0,3.9811,0.3,602.8,484.15,0.4363,1.4544,19,477
0.1041,0.8959,1.0,3.9811,0.4,587.54,434.97,0.4363,1.0907,17,478
0.1313,0.8687,1.0,3.9811,0.5,571.19,389.39,0.4362,0.8724,16,479
0.1599,0.8401,1.0,3.9811,0.6,554.06,347.54,0.436,0.7267,15,480
0.1894,0.8106,1.0,3.9811,0.7,536.29,309.46,0.4364,0.6232,18,481
0.2191,0.7809,1.0,3.9811,0.8,518.5,275.19,0.436,0.545,15,482
0.2487,0.7513,1.0,3.9811,0.9,500.97,245.06,0.4362,0.4852,200,483
0.2786,0.7214,1.0,3.9811,1.0,482.8,217.19,0.436,0.436,15,484
0.9705,0.0295,0.0,6.3096,0.0,67.758,50.0,0.2758,75.3488,200,485
0.0039,0.9961,0.0,6.3096,0.1,648.15,590.2,0.2755,2.7536,200,486
0.0054,0.9946,0.0,6.3096,0.2,646.92,530.71,0.2752,1.3767,200,487
0.0085,0.9915,0.0,6.3096,0.3,644.9,471.56,0.2753,0.9179,200,488
0.0137,0.9863,0.0,6.3096,0.4,641.74,413.3,0.2753,0.6883,20,489
0.0218,0.9782,0.0,6.3096,0.5,636.9,356.54,0.2753,0.5506,25,490
0.0339,0.9661,0.0,6.3096,0.6,629.78,302.26,0.2753,0.4588,200,491
0.051,0.949,0.0,6.3096,0.7,619.51,250.5,0.2757,0.393,200,492
0.0732,0.9268,0.0,6.3096,0.8,606.1,205.37,0.2753,0.3443,200,493
0.1031,0.8969,0.0,6.3096,0.9,586.59,162.76,0.2763,0.3055,200,494
0.1367,0.8633,0.0,6.3096,1.0,567.84,132.17,0.2751,0.2752,200,495
0.9907,0.0093,0.1,6.3096,0.0,55.568000000000005,50.0,0.2755,135.1968,200,496
0.0031,0.9969,0.1,6.3096,0.1,648.11,590.14,0.2753,2.7327,24,497
0.0054,0.9946,0.1,6.3096,0.2,646.79,530.54,0.2754,1.3664,97,498
0.0089,0.9911,0.1,6.3096,0.3,644.67,471.49,0.2753,0.9109,21,499
0.0145,0.9855,0.1,6.3096,0.4,641.31,413.35,0.2753,0.6832,20,500
0.023,0.977,0.1,6.3096,0.5,636.21,356.76,0.2753,0.5465,19,501
0.0355,0.9645,0.1,6.3096,0.6,628.72,302.64,0.2753,0.4554,19,502
0.0529,0.9471,0.1,6.3096,0.7,618.24,252.11,0.2753,0.3903,18,503
0.0762,0.9238,0.1,6.3096,0.8,604.29,206.46,0.2753,0.3416,19,504
0.1059,0.8941,0.1,6.3096,0.9,586.54,166.64,0.2756,0.3037,200,505
0.1338,0.8662,0.1,6.3096,1.0,565.88,134.06,0.2753,0.2732,17,506
0.9879,0.0121,0.2,6.3096,0.0,57.273999999999994,50.0,0.2753,191.9557,200,507
0.0033,0.9967,0.2,6.3096,0.1,648.01,590.12,0.2755,2.7387,200,508
0.0056,0.9944,0.2,6.3096,0.2,646.51,530.59,0.2753,1.3693,85,509
0.0099,0.9901,0.2,6.3096,0.3,644.06,471.66,0.2753,0.9129,21,510
0.0163,0.9837,0.2,6.3096,0.4,640.22,413.77,0.2753,0.6847,20,511
0.0269,0.9731,0.2,6.3096,0.5,634.52,357.76,0.2755,0.5477,200,512
0.0397,0.9603,0.2,6.3096,0.6,626.2,304.13,0.2753,0.4564,17,513
0.0585,0.9415,0.2,6.3096,0.7,614.89,254.44,0.2753,0.3912,17,514
0.0829,0.9171,0.2,6.3096,0.8,600.24,209.69,0.2752,0.3422,16,515
0.1135,0.8865,0.2,6.3096,0.9,582.3,170.99,0.2754,0.3043,200,516
0.1433,0.8567,0.2,6.3096,1.0,561.33,138.6,0.2752,0.2738,16,517
1.0007,-0.00066531,0.3,6.3096,0.0,0.0,0.0,0.2755,231.1179,200,518
0.003,0.997,0.3,6.3096,0.1,647.86,590.15,0.2753,2.7404,200,519
0.0066,0.9934,0.3,6.3096,0.2,646.09,530.67,0.2754,1.3702,169,520
0.0113,0.9887,0.3,6.3096,0.3,643.2,471.92,0.2753,0.9134,18,521
0.0188,0.9812,0.3,6.3096,0.4,638.72,414.37,0.2753,0.6851,22,522
0.0298,0.9702,0.3,6.3096,0.5,632.14,358.78,0.2753,0.548,17,523
0.0451,0.9549,0.3,6.3096,0.6,622.92,306.1,0.2752,0.4565,16,524
0.0656,0.9344,0.3,6.3096,0.7,610.67,257.4,0.2752,0.3913,16,525
0.0912,0.9088,0.3,6.3096,0.8,595.28,213.66,0.2751,0.3423,15,526
0.122,0.878,0.3,6.3096,0.9,577.46,176.51,0.2749,0.3045,200,527
0.1529,0.8471,0.3,6.3096,1.0,555.9,144.04,0.2751,0.2738,15,528
0.9846,0.0154,0.4,6.3096,0.0,59.266999999999996,50.0,0.2753,270.104,200,529
0.0038,0.9962,0.4,6.3096,0.1,647.69,590.18,0.2753,2.7429,26,530
0.0073,0.9927,0.4,6.3096,0.2,645.61,530.79,0.2753,1.3714,19,531
0.0129,0.9871,0.4,6.3096,0.3,642.23,472.22,0.2753,0.9143,26,532
0.0215,0.9785,0.4,6.3096,0.4,637.1,415.02,0.2753,0.6856,17,533
0.0333,0.9667,0.4,6.3096,0.5,629.76,360.17,0.275,0.5486,188,534
0.0505,0.9495,0.4,6.3096,0.6,619.6,307.95,0.2754,0.4572,200,535
0.0724,0.9276,0.4,6.3096,0.7,606.57,260.1,0.2754,0.3918,200,536
0.0991,0.9009,0.4,6.3096,0.8,590.84,217.55,0.2753,0.3429,200,537
0.13,0.87,0.4,6.3096,0.9,572.02,180.08,0.2751,0.3045,15,538
0.1616,0.8384,0.4,6.3096,1.0,551.16,148.77,0.2751,0.2741,15,539
1.0009,-0.00085092,0.5,6.3096,0.0,0.0,0.0,0.2751,299.4178,200,540
0.0041,0.9959,0.5,6.3096,0.1,647.5,590.2,0.2753,2.7439,26,541
0.0082,0.9918,0.5,6.3096,0.2,645.06,530.9,0.2753,1.372,26,542
